timestamp;Kecapatan Udara m/s;Suhu Ruangan °C;MRT °C;%RH;Cloting (Perempuan);Cloting (Laki-laki);Activty;Jumlah orang;PMV Terukur;PMV Terukur h-5;PMV Terukur h-10;PMV Gform
28/06/2024 12:15;0.04;26.8;26.4;73;0.5197;0.4983;1.1;3;1;1;1;1
28/06/2024 12:20;0.07;26.8;26.6;73;0.5197;0.4983;1.1;1;1;1;1;1
28/06/2024 12:25;0.14;26.8;26.6;73;0.5197;0.4983;1.1;1;1;1;1;1
28/06/2024 12:30;0.08;26.9;26.7;72.8;0.5197;0.4983;1.1;1;1;1;1;1
28/06/2024 12:35;0.12;27.2;26.8;71.5;0.5197;0.4983;1.1;1;1;1;1;1
28/06/2024 12:40;0.07;27.3;26.9;71.4;0.5197;0.4983;1.1;3;1;1;1;1
28/06/2024 12:45;0.11;26.4;26.4;68;0.5197;0.4983;1.1;3;-1.3;1;1;-1
28/06/2024 12:50;0.05;25.9;26;64.6;0.5197;0.4983;1.1;3;-1.3;-1.3;1;-1
28/06/2024 12:55;0.03;25.5;25.6;63;0.5197;0.4983;1.1;3;-1.5;-1.3;-1.3;-1
28/06/2024 13:00;0.08;24.8;25.2;61.8;0.5197;0.4983;1.1;3;-1.6;-1.5;-1.3;-1
28/06/2024 13:05;0.03;24.8;25.2;58.9;0.5197;0.4983;1.1;3;-1.8;-1.6;-1.5;-2
28/06/2024 13:10;0.06;24.7;25.2;57.1;0.5197;0.4983;1.1;3;-1.9;-1.8;-1.6;-2
28/06/2024 13:15;0.08;24.4;25.7;55.7;0.5197;0.4983;1.1;3;-1.9;-1.9;-1.8;-2
28/06/2024 13:20;0.11;24.4;25;59.7;0.5197;0.4983;1.1;3;-1.8;-1.9;-1.9;-2
28/06/2024 13:25;0.05;24.4;25;59.6;0.5197;0.4983;1.1;3;-1.8;-1.8;-1.9;-2
28/06/2024 13:30;0.03;24.9;25.3;65.8;0.5197;0.4983;1.1;3;-1.9;-1.8;-1.8;-2
28/06/2024 13:35;0.05;25.2;25.4;68.7;0.5197;0.4983;1.1;3;-1.8;-1.9;-1.8;-2
28/06/2024 13:40;0.06;24.6;25.4;66.1;0.5197;0.4983;1.1;3;-2;-1.8;-1.9;-2
28/06/2024 13:45;0.14;24.4;25;62.2;0.5197;0.4983;1.1;3;-2.2;-2;-1.8;-2
28/06/2024 13:50;0.05;24.3;24.6;65;0.5197;0.4983;1.1;2;-2;-2.2;-2;-2
28/06/2024 13:55;0.04;24.7;24.9;68;0.5197;0.4983;1.1;2;-2.1;-2;-2.2;-2
28/06/2024 14:00;0.08;25;25.1;71.3;0.5197;0.4983;1.1;2;-1.9;-2.1;-2;-2
28/06/2024 14:05;0.06;25.2;25.2;73.1;0.5197;0.4983;1.1;2;-2.2;-1.9;-2.1;-2
28/06/2024 14:10;0.09;24.6;24.7;68.2;0.5197;0.4983;1.1;2;-2;-2.2;-1.9;-2
28/06/2024 14:15;0.06;24.1;24.2;68.2;0.5197;0.4983;1.1;2;-2;-2;-2.2;-2
28/06/2024 14:20;0.05;24.1;24.1;63.3;0.5197;0.4983;1.1;2;-2.2;-2;-2;-2
28/06/2024 14:25;0.03;24.3;25.8;61.5;0.5197;0.4983;1.1;2;-2.3;-2.2;-2;-2
28/06/2024 14:30;0.12;23.5;23.7;60.1;0.5197;0.4983;1.1;2;-2.4;-2.3;-2.2;-2
28/06/2024 14:35;0.04;23.1;23.4;59.3;0.5197;0.4983;1.1;2;-2.4;-2.4;-2.3;-2
28/06/2024 14:40;0.05;24;24.1;64.7;0.5197;0.4983;1.1;2;-2.3;-2.4;-2.4;-2
28/06/2024 14:45;0.08;24.4;24.4;69.6;0.5197;0.4983;1.1;2;-2.1;-2.3;-2.4;-2
28/06/2024 14:50;0.04;24.6;24.7;69.9;0.5197;0.4983;1.1;2;-2;-2.1;-2.3;-2
28/06/2024 14:55;0.09;24.8;24.8;70.6;0.5197;0.4983;1.1;2;-2;-2;-2.1;-2
28/06/2024 15:00;0.03;25;25.1;70.8;0.5197;0.4983;1.1;2;-1.9;-2;-2;-2
28/06/2024 15:05;0.05;25;25.2;72;0.5197;0.4983;1.1;2;-1.8;-1.9;-2;-2
28/06/2024 15:10;0.17;24.6;24.7;69.2;0.5197;0.4983;1.1;2;-2.2;-1.8;-1.9;-2
28/06/2024 15:15;0.08;24;24.2;66.2;0.5197;0.4983;1.1;2;-2.2;-2.2;-1.8;-2
28/06/2024 15:20;0.06;24;23.9;63.8;0.5197;0.4983;1.1;2;-2.1;-2.2;-2.2;-2
28/06/2024 15:25;0.04;23.3;23.6;65.8;0.5197;0.4983;1.1;2;-2.2;-2.1;-2.2;-2
28/06/2024 15:30;0.14;23.3;23.6;63.7;0.5197;0.4983;1.1;2;-2.3;-2.2;-2.1;-2
28/06/2024 15:35;0.06;23.4;23.6;68.2;0.5197;0.4983;1.1;2;-2.4;-2.3;-2.2;-2
28/06/2024 15:40;0.05;23.6;23.7;68.1;0.5197;0.4983;1.1;2;-2.3;-2.4;-2.3;-2
28/06/2024 15:45;0.03;24.2;23.5;69.6;0.5197;0.4983;1.1;2;-2.2;-2.3;-2.4;-2
28/06/2024 15:50;0.04;24.6;24.8;70.9;0.5197;0.4983;1.1;2;-2.1;-2.2;-2.3;-2
28/06/2024 15:55;0.08;25;25.2;71;0.5197;0.4983;1.1;2;-1.9;-2.1;-2.2;-2
28/06/2024 16:00;0.03;25.3;25.4;71.3;0.5197;0.4983;1.1;2;-1.8;-1.9;-2.1;-2
28/06/2024 16:05;0.16;25.6;25.5;72.1;0.5197;0.4983;1.1;2;-1.9;-1.8;-1.9;-2
28/06/2024 16:10;0.12;25;24.7;67.3;0.5197;0.4983;1.1;2;-2.1;-1.9;-1.8;-2
28/06/2024 16:15;0.06;24.2;24.2;64.5;0.5197;0.4983;1.1;2;-2.3;-2.1;-1.9;-2
28/06/2024 16:20;0.04;24;23.8;62.8;0.5197;0.4983;1.1;2;-2.1;-2.3;-2.1;-2
28/06/2024 16:25;0.11;24.2;24;65;0.5197;0.4983;1.1;2;-2.2;-2.1;-2.3;-2
28/06/2024 16:30;0.08;24.6;24.4;67.8;0.5197;0.4983;1.1;2;-2.1;-2.2;-2.1;-2
28/06/2024 16:35;0.07;24.8;24.7;71;0.5197;0.4983;1.1;2;-2;-2.1;-2.2;-2
28/06/2024 16:40;0.03;25.2;24.8;71.4;0.5197;0.4983;1.1;2;-1.9;-2;-2.1;-2
28/06/2024 16:45;0.05;25.4;25.1;72;0.5197;0.4983;1.1;2;-1.9;-1.9;-2;-2
28/06/2024 16:50;0.09;25.5;25.1;72.6;0.5197;0.4983;1.1;2;-1.8;-1.9;-1.9;-2
28/06/2024 16:55;0.04;25.6;25.4;72.7;0.5197;0.4983;1.1;2;-1.8;-1.8;-1.9;-2
28/06/2024 17:00;0.03;25;24.7;69.4;0.5197;0.4983;1.1;2;-2.1;-1.8;-1.8;-2
